participantId,trialId,trialOrder,responseId,status,rejectReason,description,rejectTime,percentComplete,instruction,responsePrompt,answer,correctAnswer,duration,cleanedDuration,parameters_mapType
"ba1ac43b-a198-43b5-99be-27cf91f0a298","trial-spike","5","","rejected","Rejected by admin","undefined","2026-02-20T00:49:07.023Z","4.76","Identify which city has a larger population.","undefined","undefined","undefined","undefined","undefined","Spike"
"ba1ac43b-a198-43b5-99be-27cf91f0a298","trial-spike","5","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"ba1ac43b-a198-43b5-99be-27cf91f0a298","trial-spike","6","","rejected","Rejected by admin","undefined","2026-02-20T00:49:07.023Z","4.76","Identify which city has a larger population.","undefined","undefined","undefined","undefined","undefined","Spike"
"ba1ac43b-a198-43b5-99be-27cf91f0a298","trial-spike","6","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"ba1ac43b-a198-43b5-99be-27cf91f0a298","trial-hexbin","7","","rejected","Rejected by admin","undefined","2026-02-20T00:49:07.023Z","4.76","Identify which region has a larger population.","undefined","undefined","undefined","undefined","undefined","Hexbin"
"ba1ac43b-a198-43b5-99be-27cf91f0a298","trial-hexbin","7","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"ba1ac43b-a198-43b5-99be-27cf91f0a298","trial-bubble","8","","rejected","Rejected by admin","undefined","2026-02-20T00:49:07.023Z","4.76","Identify which city has a larger population.","undefined","undefined","undefined","undefined","undefined","Bubble"
"ba1ac43b-a198-43b5-99be-27cf91f0a298","trial-bubble","8","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"ba1ac43b-a198-43b5-99be-27cf91f0a298","trial-bubble","9","","rejected","Rejected by admin","undefined","2026-02-20T00:49:07.023Z","4.76","Identify which city has a larger population.","undefined","undefined","undefined","undefined","undefined","Bubble"
"ba1ac43b-a198-43b5-99be-27cf91f0a298","trial-bubble","9","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"ba1ac43b-a198-43b5-99be-27cf91f0a298","trial-hexbin","10","","rejected","Rejected by admin","undefined","2026-02-20T00:49:07.023Z","4.76","Identify which region has a larger population.","undefined","undefined","undefined","undefined","undefined","Hexbin"
"ba1ac43b-a198-43b5-99be-27cf91f0a298","trial-hexbin","10","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"ba1ac43b-a198-43b5-99be-27cf91f0a298","trial-bubble","11","","rejected","Rejected by admin","undefined","2026-02-20T00:49:07.023Z","4.76","Identify which city has a larger population.","undefined","undefined","undefined","undefined","undefined","Bubble"
"ba1ac43b-a198-43b5-99be-27cf91f0a298","trial-bubble","11","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"ba1ac43b-a198-43b5-99be-27cf91f0a298","trial-spike","12","","rejected","Rejected by admin","undefined","2026-02-20T00:49:07.023Z","4.76","Identify which city has a larger population.","undefined","undefined","undefined","undefined","undefined","Spike"
"ba1ac43b-a198-43b5-99be-27cf91f0a298","trial-spike","12","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"ba1ac43b-a198-43b5-99be-27cf91f0a298","trial-bubble","13","","rejected","Rejected by admin","undefined","2026-02-20T00:49:07.023Z","4.76","Identify which city has a larger population.","undefined","undefined","undefined","undefined","undefined","Bubble"
"ba1ac43b-a198-43b5-99be-27cf91f0a298","trial-bubble","13","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"ba1ac43b-a198-43b5-99be-27cf91f0a298","trial-bubble","14","","rejected","Rejected by admin","undefined","2026-02-20T00:49:07.023Z","4.76","Identify which city has a larger population.","undefined","undefined","undefined","undefined","undefined","Bubble"
"ba1ac43b-a198-43b5-99be-27cf91f0a298","trial-bubble","14","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"ba1ac43b-a198-43b5-99be-27cf91f0a298","trial-spike","15","","rejected","Rejected by admin","undefined","2026-02-20T00:49:07.023Z","4.76","Identify which city has a larger population.","undefined","undefined","undefined","undefined","undefined","Spike"
"ba1ac43b-a198-43b5-99be-27cf91f0a298","trial-spike","15","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"ba1ac43b-a198-43b5-99be-27cf91f0a298","trial-hexbin","16","","rejected","Rejected by admin","undefined","2026-02-20T00:49:07.023Z","4.76","Identify which region has a larger population.","undefined","undefined","undefined","undefined","undefined","Hexbin"
"ba1ac43b-a198-43b5-99be-27cf91f0a298","trial-hexbin","16","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"ba1ac43b-a198-43b5-99be-27cf91f0a298","trial-choropleth","17","","rejected","Rejected by admin","undefined","2026-02-20T00:49:07.023Z","4.76","Identify which region has a larger population.","undefined","undefined","undefined","undefined","undefined","Choropleth"
"ba1ac43b-a198-43b5-99be-27cf91f0a298","trial-choropleth","17","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"ba1ac43b-a198-43b5-99be-27cf91f0a298","trial-choropleth","18","","rejected","Rejected by admin","undefined","2026-02-20T00:49:07.023Z","4.76","Identify which region has a larger population.","undefined","undefined","undefined","undefined","undefined","Choropleth"
"ba1ac43b-a198-43b5-99be-27cf91f0a298","trial-choropleth","18","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"ba1ac43b-a198-43b5-99be-27cf91f0a298","trial-choropleth","19","","rejected","Rejected by admin","undefined","2026-02-20T00:49:07.023Z","4.76","Identify which region has a larger population.","undefined","undefined","undefined","undefined","undefined","Choropleth"
"ba1ac43b-a198-43b5-99be-27cf91f0a298","trial-choropleth","19","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"ba1ac43b-a198-43b5-99be-27cf91f0a298","trial-spike","20","","rejected","Rejected by admin","undefined","2026-02-20T00:49:07.023Z","4.76","Identify which city has a larger population.","undefined","undefined","undefined","undefined","undefined","Spike"
"ba1ac43b-a198-43b5-99be-27cf91f0a298","trial-spike","20","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","participantTags","null","participantTags","undefined","undefined","undefined","undefined","undefined","undefined","undefined","[]","undefined","undefined","undefined","undefined"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","introduction","0","","completed","undefined","undefined","undefined","100.00","undefined","undefined","undefined","undefined","52425","15433","undefined"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","introduction","0","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":62,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":2}","undefined","undefined","undefined","undefined"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-spike","1","spike-response","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","How much larger is City A than City B?","1","undefined","806413","55879","Spike"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-spike","1","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","undefined","5","undefined","806413","55879","Spike"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-spike","1","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":6,""input"":1,""keydown"":2,""keyup"":2,""mousemove"":42,""mousedown"":3,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":6}","undefined","undefined","undefined","undefined"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-spike","2","spike-response","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","How much larger is City A than City B?","5","undefined","16356","16356","Spike"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-spike","2","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","undefined","0","undefined","16356","16356","Spike"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-spike","2","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":4,""keydown"":5,""keyup"":5,""mousemove"":14,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-hexbin","3","hexbin-response","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","How much larger is Region A than Region B?","80","undefined","19336","19336","Hexbin"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-hexbin","3","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","undefined","50","undefined","19336","19336","Hexbin"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-hexbin","3","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":19,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-bubble","4","bubble-response","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","How much larger is City A than City B?","20","undefined","9339","9339","Bubble"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-bubble","4","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","undefined","10","undefined","9339","9339","Bubble"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-bubble","4","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":1,""keydown"":1,""keyup"":1,""mousemove"":8,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-bubble","5","bubble-response","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","How much larger is City A than City B?","75","undefined","6858","6858","Bubble"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-bubble","5","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","undefined","55","undefined","6858","6858","Bubble"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-bubble","5","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":13,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-choropleth","6","choropleth-response","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","How much larger is State A than State B?","20","undefined","8997","8997","Choropleth"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-choropleth","6","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","undefined","10","undefined","8997","8997","Choropleth"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-choropleth","6","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":1,""keydown"":1,""keyup"":1,""mousemove"":11,""mousedown"":1,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-spike","7","spike-response","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","How much larger is City A than City B?","60","undefined","10715","10715","Spike"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-spike","7","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","undefined","40","undefined","10715","10715","Spike"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-spike","7","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":3,""input"":1,""keydown"":1,""keyup"":1,""mousemove"":15,""mousedown"":3,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-bubble","8","bubble-response","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","How much larger is City A than City B?","30","undefined","5520","5520","Bubble"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-bubble","8","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","undefined","30","undefined","5520","5520","Bubble"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-bubble","8","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":1,""keydown"":1,""keyup"":1,""mousemove"":12,""mousedown"":1,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-spike","9","spike-response","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","How much larger is City A than City B?","80","undefined","5384","5384","Spike"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-spike","9","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","undefined","105","undefined","5384","5384","Spike"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-spike","9","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":2,""keydown"":2,""keyup"":1,""mousemove"":18,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-spike","10","spike-response","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","How much larger is City A than City B?","20","undefined","5478","5478","Spike"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-spike","10","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","undefined","25","undefined","5478","5478","Spike"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-spike","10","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":3,""input"":1,""keydown"":1,""keyup"":1,""mousemove"":13,""mousedown"":3,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-bubble","11","bubble-response","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","How much larger is City A than City B?","10","undefined","5468","5468","Bubble"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-bubble","11","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","undefined","0","undefined","5468","5468","Bubble"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-bubble","11","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":1,""keydown"":1,""keyup"":1,""mousemove"":21,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-bubble","12","bubble-response","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","How much larger is City A than City B?","20","undefined","3176","3176","Bubble"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-bubble","12","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","undefined","25","undefined","3176","3176","Bubble"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-bubble","12","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":1,""keydown"":1,""keyup"":1,""mousemove"":12,""mousedown"":1,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-choropleth","13","choropleth-response","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","How much larger is State A than State B?","20","undefined","3888","3888","Choropleth"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-choropleth","13","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","undefined","15","undefined","3888","3888","Choropleth"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-choropleth","13","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":1,""keydown"":1,""keyup"":1,""mousemove"":14,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-choropleth","14","choropleth-response","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","How much larger is State A than State B?","40","undefined","6814","6814","Choropleth"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-choropleth","14","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","undefined","20","undefined","6814","6814","Choropleth"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-choropleth","14","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":1,""keydown"":1,""keyup"":1,""mousemove"":19,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-hexbin","15","hexbin-response","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","How much larger is Region A than Region B?","25","undefined","7058","7058","Hexbin"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-hexbin","15","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","undefined","10","undefined","7058","7058","Hexbin"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-hexbin","15","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":15,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-choropleth","16","choropleth-response","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","How much larger is State A than State B?","10","undefined","3398","3398","Choropleth"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-choropleth","16","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","undefined","15","undefined","3398","3398","Choropleth"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-choropleth","16","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":1,""keydown"":1,""keyup"":1,""mousemove"":16,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-hexbin","17","hexbin-response","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","How much larger is Region A than Region B?","55","undefined","9971","9971","Hexbin"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-hexbin","17","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","undefined","45","undefined","9971","9971","Hexbin"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-hexbin","17","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":3,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":18,""mousedown"":3,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-hexbin","18","hexbin-response","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","How much larger is Region A than Region B?","25","undefined","12615","12615","Hexbin"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-hexbin","18","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","undefined","20","undefined","12615","12615","Hexbin"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-hexbin","18","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":7,""keydown"":7,""keyup"":7,""mousemove"":20,""mousedown"":1,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-choropleth","19","choropleth-response","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","How much larger is State A than State B?","10","undefined","5815","5815","Choropleth"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-choropleth","19","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","undefined","5","undefined","5815","5815","Choropleth"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-choropleth","19","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":3,""input"":2,""keydown"":4,""keyup"":4,""mousemove"":15,""mousedown"":3,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-hexbin","20","hexbin-response","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","How much larger is Region A than Region B?","10","undefined","6338","6338","Hexbin"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-hexbin","20","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","undefined","10","undefined","6338","6338","Hexbin"
"bcce6447-d013-4c46-8f9c-63b3f47416a6","trial-hexbin","20","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":1,""keydown"":1,""keyup"":2,""mousemove"":16,""mousedown"":1,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"c313cc96-35fb-4d3f-94ea-bd2976937020","participantTags","null","participantTags","undefined","undefined","undefined","undefined","undefined","undefined","undefined","[]","undefined","undefined","undefined","undefined"
"c313cc96-35fb-4d3f-94ea-bd2976937020","introduction","0","","completed","undefined","undefined","undefined","100.00","undefined","undefined","undefined","undefined","94629","94629","undefined"
"c313cc96-35fb-4d3f-94ea-bd2976937020","introduction","0","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":2,""mousemove"":13,""mousedown"":0,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-hexbin","1","hexbin-response","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","How much larger is Region A than Region B?","40","undefined","39598","39598","Hexbin"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-hexbin","1","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","undefined","40","undefined","39598","39598","Hexbin"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-hexbin","1","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":3,""input"":1,""keydown"":2,""keyup"":1,""mousemove"":27,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-choropleth","2","choropleth-response","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","How much larger is State A than State B?","30","undefined","11069","11069","Choropleth"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-choropleth","2","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","undefined","40","undefined","11069","11069","Choropleth"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-choropleth","2","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":13,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-bubble","3","bubble-response","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","How much larger is City A than City B?","15","undefined","11676","11676","Bubble"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-bubble","3","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","undefined","45","undefined","11676","11676","Bubble"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-bubble","3","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":14,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-choropleth","4","choropleth-response","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","How much larger is State A than State B?","10","undefined","14324","14324","Choropleth"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-choropleth","4","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","undefined","10","undefined","14324","14324","Choropleth"
